"COL0","COL1"
"8350011.00",2530.00
"8350012.01",2110.00
"8350012.02",1265.00
"8350013.00",2425.00
"8350014.00",2225.00
"8350015.01",
"8350015.02",1360.00
"8350016.01",
"8350016.02",1295.00
"8350017.00",1565.00
"8350018.00",
"8350019.01",230.00
"8350019.02",1535.00
"8350020.00",3155.00
"8350021.00",3390.00
"8350022.00",2740.00
"8350023.00",2590.00
"8350024.01",495.00
"8350024.02",900.00
"8350025.00",1430.00
"8350026.01",1245.00
"8350026.02",1200.00
"8350027.00",2995.00
"8350028.00",3335.00
"8350029.00",2445.00
"8350030.00",3820.00
"8350031.00",3155.00
"8350032.01",3290.00
"8350032.02",3225.00
"8350033.01",3460.00
"8350033.02",2795.00
"8350034.00",3685.00
"8350035.00",1615.00
"8350036.00",1485.00
"8350037.00",1615.00
"8350038.00",1410.00
"8350039.00",2225.00
"8350040.00",1750.00
"8350041.00",1410.00
"8350042.01",1320.00
"8350042.02",1580.00
"8350043.00",1400.00
"8350044.00",3185.00
"8350045.00",685.00
"8350046.00",2630.00
"8350047.00",3805.00
"8350048.00",1725.00
"8350049.00",1495.00
"8350050.00",1700.00
"8350051.01",880.00
"8350051.02",
"8350052.01",
"8350052.02",895.00
"8350053.00",3285.00
"8350054.00",1335.00
"8350055.00",1645.00
"8350056.00",1825.00
"8350057.00",930.00
"8350058.00",2490.00
"8350059.00",2605.00
"8350060.01",1180.00
"8350060.02",1675.00
"8350061.00",1480.00
"8350062.00",1660.00
"8350063.00",1630.00
"8350064.01",875.00
"8350064.02",
"8350065.01",1170.00
"8350065.02",1230.00
"8350065.03",
"8350066.01",1085.00
"8350066.02",730.00
"8350067.01",640.00
"8350067.02",1200.00
"8350068.01",645.00
"8350068.02",1175.00
"8350069.00",1215.00
"8350070.00",1650.00
"8350071.00",1535.00
"8350072.00",1375.00
"8350073.00",2145.00
"8350074.00",
"8350075.01",630.00
"8350075.02",2295.00
"8350075.03",845.00
"8350075.04",765.00
"8350075.05",1350.00
"8350075.07",1990.00
"8350075.08",2270.00
"8350075.09",1165.00
"8350075.1",2455.00
"8350075.11",2650.00
"8350075.12",2475.00
"8350076.01",1130.00
"8350076.02",2035.00
"8350077.01",1165.00
"8350077.02",2060.00
"8350078.01",1600.00
"8350078.02",1665.00
"8350078.03",1010.00
"8350078.05",1600.00
"8350078.06",2120.00
"8350078.07",1755.00
"8350078.08",1430.00
"8350078.09",1770.00
"8350078.12",2470.00
"8350078.14",1965.00
"8350078.15",695.00
"8350078.16",1475.00
"8350078.17",3320.00
"8350079.03",2025.00
"8350079.04",5165.00
"8350079.05",3000.00
"8350079.06",4375.00
"8350090.01",1960.00
"8350090.02",1165.00
"8350090.03",1020.00
"8350090.04",2005.00
"8350090.05",1395.00
"8350090.06",1450.00
"8350090.07",
"8350090.08",1245.00
"8350090.09",1855.00
"8350090.11",1105.00
"8350090.12",1575.00
"8350090.13",1230.00
"8350090.15",2900.00
"8350090.16",1030.00
"8350090.17",1100.00
"8350090.18",1065.00
"8350090.19",1180.00
"8350090.2",1365.00
"8350090.21",2200.00
"8350090.22",1280.00
"8350100.00",1475.00
"8350101.01",2200.00
"8350101.02",2335.00
"8350102.00",1905.00
"8350103.00",2560.00
"8350104.02",2140.00
"8350104.1",845.00
"8350104.12",3075.00
"8350104.13",1600.00
"8350104.15",1110.00
"8350104.16",1520.00
"8350104.17",2420.00
"8350104.18",3050.00
"8350104.19",2610.00
"8350104.2",1815.00
"8350104.22",2780.00
"8350104.25",2255.00
"8350104.27",1900.00
"8350104.28",2470.00
"8350104.29",1735.00
"8350104.3",2000.00
"8350104.31",5335.00
"8350104.32",1805.00
"8350104.33",2565.00
"8350104.34",2115.00
"8350104.35",10480.00
"8350104.36",2290.00
"8350104.37",4305.00
"8350104.38",2205.00
"8350104.39",3255.00
"8350104.4",2165.00
"8350105.03",1495.00
"8350105.04",1450.00
"8350105.05",1510.00
"8350105.06",1635.00
"8350106.01",4995.00
"8350106.02",1485.00
"8350110.01",1385.00
"8350110.02",2020.00
"8350111.00",860.00
"8350120.01",3055.00
"8350120.02",1700.00
"8350120.03",1060.00
"8350120.05",2060.00
"8350120.07",1930.00
"8350120.08",2715.00
"8350121.02",1700.00
"8350121.03",895.00
"8350121.04",2180.00
"8350121.06",2285.00
"8350121.07",3820.00
"8350121.08",2975.00
"8350121.09",3235.00
"8350140.04",1720.00
"8350140.05",2840.00
"8350140.06",5880.00
"8350140.07",3525.00
"8350140.08",860.00
"8350141.01",270.00
"8350141.02",2070.00
"8350142.01",2565.00
"8350142.02",1400.00
"8350142.03",3490.00
"8350142.04",2115.00
"8350150.00",2795.00
"8350151.01",3445.00
"8350151.02",2185.00
"8350152.00",2985.00
"8350153.01",1280.00
"8350153.02",3635.00
"8350154.00",3420.00
"8350155.00",2110.00
"8350156.00",2415.00
"8350157.00",1855.00
"8350160.01",2025.00
"8350160.03",465.00
"8350160.04",940.00
"8350161.01",1935.00
"8350161.02",2935.00
"8350162.01",1265.00
"8350162.03",2565.00
"8350162.04",1015.00
"8350162.05",2170.00
"8350163.03",1395.00
"8350163.05",2435.00
"8350163.06",2810.00
"8350164.01",655.00
"8350164.03",1740.00
"8350164.04",2245.00
"8350165.01",1060.00
"8350165.03",345.00
"8350165.04",2190.00
"8350166.01",
"8350166.02",2060.00
"8350200.00",500.00
"8500000.00",23675.00
"8500001.00",2995.00
"8500002.00",2385.00
"8500003.00",1965.00
"8500004.00",1935.00
"8500005.00",1875.00
"8500006.00",2630.00
"8500007.00",2300.00
"8500008.00",1400.00
"8500009.00",2600.00
"8500010.00",2160.00
"8500011.00",965.00
"8500012.00",
"8500013.00",405.00
"8500014.00",
"8600000.00",26225.00
"8600001.00",2030.00
"8600002.00",1380.00
"8600003.00",2070.00
"8600004.00",2010.00
"8600005.00",2745.00
"8600006.00",2705.00
"8600007.00",2680.00
"8600008.00",2700.00
"8600009.00",1775.00
"8600010.00",1745.00
"8600011.00",2110.00
"8600012.00",730.00
"8600013.00",975.00
"8600100.00",
"8600110.00",
"8600120.00",
"8600130.00",250.00
"8600140.00",
"8600150.00",
"8600160.00",125.00
"8600170.00",
"8600180.00",
"9150000.00",81385.00
"9150001.00",3290.00
"9150002.00",2485.00
"9150003.01",1620.00
"9150003.02",1485.00
"9150004.00",2080.00
"9150005.00",1495.00
"9150006.00",2140.00
"9150007.00",3740.00
"9150008.00",3470.00
"9150009.01",1755.00
"9150009.02",2195.00
"9150009.03",1475.00
"9150010.01",1520.00
"9150010.02",1875.00
"9150010.03",1435.00
"9150011.00",2090.00
"9150012.00",1570.00
"9150013.00",495.00
"9150014.00",1760.00
"9150015.00",2350.00
"9150016.00",1505.00
"9150017.00",2040.00
"9150018.01",855.00
"9150018.02",635.00
"9150019.01",3030.00
"9150019.02",2515.00
"9150019.03",2070.00
"9150019.04",1650.00
"9150100.00",3135.00
"9150101.00",1685.00
"9150102.01",470.00
"9150102.04",3645.00
"9150102.05",2790.00
"9150102.06",2225.00
"9150103.00",2455.00
"9150104.01",570.00
"9150104.02",3035.00
"9150105.01",3220.00
"9150105.02",1650.00
"9150105.03",1870.00
"9250000.00",42855.00
"9250001.00",455.00
"9250002.00",910.00
"9250003.00",930.00
"9250004.00",2960.00
"9250005.01",2375.00
"9250005.02",1170.00
"9250006.01",2265.00
"9250006.02",1805.00
"9250007.00",760.00
"9250008.00",1200.00
"9250009.00",1520.00
"9250010.00",2420.00
"9250011.00",1005.00
"9250012.00",2055.00
"9250013.00",1500.00
"9250014.00",1580.00
"9250015.00",1925.00
"9250016.00",1520.00
"9250017.00",1760.00
"9250018.00",2475.00
"9250019.00",1640.00
"9250020.00",1650.00
"9250021.01",715.00
"9250021.02",1385.00
"9250022.00",210.00
"9250100.01",
"9250100.02",105.00
"9250100.03",1825.00
"9250101.00",680.00
"9250110.00",940.00
"9250200.00",1085.00
"9300000.00",39695.00
"9300001.00",1320.00
"9300002.01",
"9300002.02",1395.00
"9300003.00",1040.00
"9300004.00",805.00
"9300005.00",1940.00
"9300006.00",1165.00
"9300007.00",1880.00
"9300008.00",1755.00
"9300009.00",235.00
"9300010.00",775.00
"9300011.01",200.00
"9300011.02",1390.00
"9300012.01",
"9300012.02",
"9300012.03",
"9300012.04",
"9300012.05",
"9300012.06",
"9300012.07",
"9300013.00",600.00
"9300014.00",975.00
"9300015.00",1145.00
"9300016.01",3330.00
"9300016.02",1050.00
"9300017.01",1645.00
"9300017.02",2610.00
"9300018.01",1185.00
"9300018.02",1650.00
"9300019.00",1525.00
"9300020.01",
"9300020.02",380.00
"9300020.03",2020.00
"9300021.00",315.00
"9300022.00",370.00
"9300023.01",
"9300023.02",1030.00
"9300024.00",395.00
"9300025.00",1515.00
"9300026.00",
"9300027.00",
"9300028.00",2190.00
"9300029.00",
"9300030.00",230.00
"9300031.00",720.00
"9300032.00",525.00
"9300033.00",
"9300034.00",
"9320000.00",62630.00
"9320001.00",650.00
"9320002.00",420.00
"9320003.00",2490.00
"9320004.00",2160.00
"9320005.01",1280.00
"9320005.02",3080.00
"9320006.00",2725.00
"9320007.01",2035.00
"9320007.02",2865.00
"9320008.01",2190.00
"9320008.03",1420.00
"9320008.04",1690.00
"9320009.01",1940.00
"9320009.02",1935.00
"9320010.00",
"9320011.00",2350.00
"9320012.01",1680.00
"9320012.02",1450.00
"9320013.01",
"9320013.02",970.00
"9320014.00",3155.00
"9320100.00",1010.00
"9320101.00",1145.00
"9320102.00",2205.00
"9320103.00",885.00
"9320104.00",1740.00
"9320105.00",1535.00
"9320106.03",
"9320106.04",1445.00
"9320106.05",1365.00
"9320106.06",1190.00
"9320200.00",1775.00
"9320201.01",1550.00
"9320201.02",1490.00
"9320202.00",2575.00
"9320203.00",1025.00
"9320204.00",1125.00
"9320205.00",2130.00
"9320206.00",1155.00
"9320207.00",675.00
"9330000.00",960890.00
"9330001.01",2315.00
"9330001.02",2090.00
"9330002.01",2510.00
"9330002.03",1295.00
"9330002.04",1560.00
"9330003.01",1080.00
"9330003.02",1320.00
"9330004.01",1925.00
"9330004.02",1690.00
"9330005.00",4325.00
"9330006.01",1690.00
"9330006.02",1825.00
"9330007.01",2160.00
"9330007.02",1150.00
"9330008.01",575.00
"9330008.02",1495.00
"9330009.00",3200.00
"9330010.01",2210.00
"9330010.02",1645.00
"9330011.00",2310.00
"9330012.00",2905.00
"9330013.01",2155.00
"9330013.03",1565.00
"9330013.04",1100.00
"9330014.01",1015.00
"9330014.02",2055.00
"9330015.01",1735.00
"9330015.02",2055.00
"9330016.01",1770.00
"9330016.04",2620.00
"9330016.05",1815.00
"9330016.06",2450.00
"9330017.01",2650.00
"9330017.02",2295.00
"9330018.01",2300.00
"9330018.02",2400.00
"9330019.00",1925.00
"9330020.00",840.00
"9330021.00",1230.00
"9330022.00",1685.00
"9330023.00",1370.00
"9330024.00",1985.00
"9330025.00",2690.00
"9330026.00",1760.00
"9330027.01",1435.00
"9330027.02",1390.00
"9330028.00",1165.00
"9330029.00",2780.00
"9330030.00",2585.00
"9330031.01",2550.00
"9330031.02",1780.00
"9330032.00",3620.00
"9330033.01",1915.00
"9330033.02",1020.00
"9330034.01",1785.00
"9330034.02",2485.00
"9330035.01",1535.00
"9330035.02",2635.00
"9330036.01",2085.00
"9330036.02",2045.00
"9330037.01",2015.00
"9330037.02",1600.00
"9330038.00",2895.00
"9330039.01",3370.00
"9330039.02",2990.00
"9330040.01",2845.00
"9330040.02",2955.00
"9330041.01",2775.00
"9330041.02",3695.00
"9330042.00",2640.00
"9330043.01",1675.00
"9330043.02",1600.00
"9330044.00",2115.00
"9330045.01",2365.00
"9330045.02",2780.00
"9330046.00",3060.00
"9330047.01",2265.00
"9330047.02",2680.00
"9330048.00",4775.00
"9330049.01",7725.00
"9330049.02",3145.00
"9330050.02",3475.00
"9330050.03",3680.00
"9330050.04",1875.00
"9330051.01",1310.00
"9330051.02",1740.00
"9330052.01",2220.00
"9330052.02",2215.00
"9330053.01",2460.00
"9330053.02",1390.00
"9330054.01",1615.00
"9330054.02",1575.00
"9330055.01",2610.00
"9330055.02",2440.00
"9330056.01",2400.00
"9330056.02",2300.00
"9330057.01",1475.00
"9330057.02",2225.00
"9330058.00",2090.00
"9330059.06",4375.00
"9330059.07",2670.00
"9330059.08",3450.00
"9330059.09",4510.00
"9330059.1",3920.00
"9330059.11",4255.00
"9330059.13",2595.00
"9330059.14",4860.00
"9330060.01",2055.00
"9330060.02",3985.00
"9330061.00",3510.00
"9330062.00",2355.00
"9330063.00",2550.00
"9330064.00",3085.00
"9330065.00",4515.00
"9330066.00",4595.00
"9330067.01",2545.00
"9330067.02",2585.00
"9330068.00",3495.00
"9330069.01",3880.00
"9330069.02",2130.00
"9330100.01",1605.00
"9330100.02",3215.00
"9330101.03",3255.00
"9330101.04",2475.00
"9330101.05",2335.00
"9330101.06",2870.00
"9330102.01",160.00
"9330102.02",2415.00
"9330103.00",3665.00
"9330104.00",2805.00
"9330110.02",1085.00
"9330110.03",1215.00
"9330110.04",1445.00
"9330111.02",2750.00
"9330111.04",920.00
"9330111.05",1720.00
"9330111.06",
"9330111.07",1675.00
"9330112.00",1095.00
"9330113.00",2975.00
"9330114.01",960.00
"9330114.02",1790.00
"9330115.00",1995.00
"9330116.00",1800.00
"9330117.00",2145.00
"9330118.00",3490.00
"9330119.00",825.00
"9330120.00",1355.00
"9330121.00",1440.00
"9330122.00",1360.00
"9330130.01",2640.00
"9330130.03",2445.00
"9330130.04",1310.00
"9330131.00",2580.00
"9330132.00",1260.00
"9330133.01",1430.00
"9330133.02",2245.00
"9330134.00",2690.00
"9330135.00",1640.00
"9330140.02",3010.00
"9330140.03",1520.00
"9330140.04",1610.00
"9330141.01",3290.00
"9330141.02",395.00
"9330142.01",2050.00
"9330142.02",1800.00
"9330142.03",2295.00
"9330143.01",1650.00
"9330143.02",1615.00
"9330143.03",1645.00
"9330143.04",1800.00
"9330144.03",795.00
"9330144.04",2035.00
"9330144.05",930.00
"9330144.06",1750.00
"9330145.01",1435.00
"9330145.02",1020.00
"9330146.00",2365.00
"9330147.01",4095.00
"9330147.04",2420.00
"9330147.05",1825.00
"9330147.07",2765.00
"9330147.08",3535.00
"9330147.09",1610.00
"9330147.1",1940.00
"9330148.00",5335.00
"9330149.02",1550.00
"9330149.05",670.00
"9330149.06",1735.00
"9330149.07",840.00
"9330149.08",1810.00
"9330149.09",1035.00
"9330150.00",300.00
"9330151.03",975.00
"9330151.05",1155.00
"9330151.06",1510.00
"9330151.07",1540.00
"9330151.08",3805.00
"9330160.01",1660.00
"9330160.02",3125.00
"9330160.03",2050.00
"9330160.04",1810.00
"9330161.02",2370.00
"9330161.03",2485.00
"9330161.05",2040.00
"9330161.06",1760.00
"9330161.07",
"9330161.08",320.00
"9330161.09",800.00
"9330162.01",1830.00
"9330162.02",2000.00
"9330162.03",2340.00
"9330162.04",1875.00
"9330163.01",1870.00
"9330163.04",1825.00
"9330163.05",1810.00
"9330163.06",1355.00
"9330163.07",1490.00
"9330163.08",1265.00
"9330170.03",2590.00
"9330170.04",2295.00
"9330170.05",1805.00
"9330170.07",1550.00
"9330170.08",1760.00
"9330180.01",2705.00
"9330180.03",3130.00
"9330180.04",3680.00
"9330181.03",1990.00
"9330181.05",3490.00
"9330181.07",1295.00
"9330181.08",925.00
"9330181.09",2230.00
"9330181.1",2170.00
"9330181.11",1390.00
"9330181.12",955.00
"9330181.13",1485.00
"9330181.14",1590.00
"9330181.15",
"9330181.16",2100.00
"9330182.01",1530.00
"9330182.02",2025.00
"9330182.03",1185.00
"9330182.04",540.00
"9330182.05",2305.00
"9330182.06",390.00
"9330183.01",2015.00
"9330183.03",2495.00
"9330183.05",3560.00
"9330183.06",975.00
"9330183.07",2275.00
"9330183.08",3290.00
"9330183.09",4375.00
"9330184.02",2985.00
"9330184.06",3030.00
"9330184.07",1915.00
"9330184.08",1565.00
"9330184.09",1305.00
"9330184.1",1465.00
"9330184.11",2605.00
"9330184.12",2440.00
"9330184.13",1545.00
"9330184.14",3025.00
"9330184.15",870.00
"9330184.16",1595.00
"9330185.05",1765.00
"9330185.07",2585.00
"9330185.08",425.00
"9330185.09",1775.00
"9330185.1",1495.00
"9330185.11",2365.00
"9330185.12",1730.00
"9330185.15",1610.00
"9330185.16",1265.00
"9330185.17",1320.00
"9330185.18",1460.00
"9330185.19",1895.00
"9330185.2",1340.00
"9330185.21",1265.00
"9330185.22",950.00
"9330186.01",2300.00
"9330186.02",1965.00
"9330186.05",2245.00
"9330186.06",1095.00
"9330186.07",1490.00
"9330186.08",1920.00
"9330187.03",2265.00
"9330187.04",430.00
"9330187.05",1955.00
"9330187.06",2065.00
"9330187.07",575.00
"9330187.11",2210.00
"9330187.12",1360.00
"9330187.13",1170.00
"9330187.14",1370.00
"9330187.15",1175.00
"9330187.16",910.00
"9330188.01",875.00
"9330188.02",850.00
"9330188.04",1165.00
"9330188.05",785.00
"9330188.06",460.00
"9330188.07",1220.00
"9330188.08",1150.00
"9330189.03",1100.00
"9330189.05",3535.00
"9330189.06",1015.00
"9330189.07",1270.00
"9330189.08",2825.00
"9330189.09",1390.00
"9330189.1",2280.00
"9330190.01",3860.00
"9330190.03",2475.00
"9330190.04",2225.00
"9330190.05",645.00
"9330191.03",1620.00
"9330191.04",3245.00
"9330191.05",1245.00
"9330191.06",1135.00
"9330191.07",2055.00
"9330192.00",1345.00
"9330200.00",2865.00
"9330201.00",600.00
"9330202.00",4635.00
"9330203.00",1710.00
"9330204.01",2415.00
"9330204.02",2685.00
"9330205.01",2430.00
"9330205.02",3055.00
"9330206.00",1700.00
"9330207.00",1435.00
"9330208.00",2720.00
"9330209.00",3945.00
"9330210.00",2515.00
"9330220.00",435.00
"9330221.01",615.00
"9330221.03",1240.00
"9330221.04",1705.00
"9330222.01",2735.00
"9330222.02",2555.00
"9330223.01",2980.00
"9330223.02",1575.00
"9330224.01",3200.00
"9330224.02",1965.00
"9330225.01",1840.00
"9330225.02",2790.00
"9330226.02",1410.00
"9330226.03",3840.00
"9330226.04",1230.00
"9330227.01",2570.00
"9330227.02",2760.00
"9330228.02",1195.00
"9330228.03",2215.00
"9330228.04",2525.00
"9330229.00",2705.00
"9330230.01",1930.00
"9330230.02",1830.00
"9330231.00",1315.00
"9330232.00",1040.00
"9330233.00",2350.00
"9330234.00",2205.00
"9330235.02",1735.00
"9330235.03",2205.00
"9330235.04",3000.00
"9330236.00",1160.00
"9330237.00",2955.00
"9330238.01",1285.00
"9330238.02",2390.00
"9330239.01",2010.00
"9330239.02",2620.00
"9330240.01",4250.00
"9330240.02",2125.00
"9330241.00",3015.00
"9330242.00",2955.00
"9330243.01",2205.00
"9330243.02",3535.00
"9330250.01",1495.00
"9330250.02",1490.00
"9330251.01",
"9330251.02",
"9330260.04",1335.00
"9330260.05",1495.00
"9330260.06",1420.00
"9330260.07",2175.00
"9330260.08",2355.00
"9330260.1",1980.00
"9330260.11",
"9330260.12",2140.00
"9330270.00",
"9330280.01",
"9330280.02",1075.00
"9330281.01",2115.00
"9330281.02",2390.00
"9330282.01",1605.00
"9330282.02",1765.00
"9330283.00",3245.00
"9330284.01",2870.00
"9330284.02",3020.00
"9330285.01",1855.00
"9330285.02",1855.00
"9330286.01",1925.00
"9330286.02",2670.00
"9330286.03",1345.00
"9330287.01",3140.00
"9330287.02",3765.00
"9330287.06",1620.00
"9330287.09",3160.00
"9330287.1",845.00
"9330287.11",1765.00
"9330287.12",1350.00
"9330287.13",2910.00
"9330287.14",1375.00
"9330287.15",1680.00
"9330287.16",2000.00
"9330290.02",4265.00
"9330290.04",2505.00
"9330290.05",1145.00
"9330290.06",
"9330290.07",2130.00
"9330291.01",3090.00
"9330291.02",2950.00
"9330292.01",1825.00
"9330292.03",2070.00
"9330292.04",1775.00
"9330400.04",2265.00
"9330400.05",2425.00
"9330400.06",1375.00
"9330400.07",
"9330400.08",
"9330400.09",1725.00
"9330401.01",1300.00
"9330401.02",3870.00
"9330402.02",1955.00
"9330402.03",2285.00
"9330402.04",1505.00
"9330403.01",1970.00
"9330403.04",1625.00
"9330403.05",1615.00
"9330403.06",65.00
"9330403.07",1965.00
"9330404.01",2225.00
"9330404.02",2150.00
"9330410.02",2985.00
"9330410.04",590.00
"9330410.05",2010.00
"9330410.06",1615.00
"9330500.01",285.00
"9330500.02",2185.00
"9330501.01",1535.00
"9330501.02",1920.00
"9330501.03",1095.00
"9330502.01",895.00
"9330502.02",1595.00
"9330502.03",1650.00
"9330502.05",1060.00
"9330502.06",960.00
"9330502.07",2220.00
"9330503.01",840.00
"9330503.03",2460.00
"9330503.06",2220.00
"9330503.07",2675.00
"9330503.08",2430.00
"9330503.09",1220.00
"9330504.03",2150.00
"9330504.05",2830.00
"9330504.07",1320.00
"9330504.08",1550.00
"9330504.09",1580.00
"9330504.1",1570.00
"9330504.11",4690.00
"9330504.12",1555.00
"9330504.13",1575.00
"9330504.14",
"9330504.15",725.00
"9330505.01",1275.00
"9330505.03",
"9330505.04",1895.00
"9330506.01",1485.00
"9330506.02",2665.00
"9350000.00",162715.00
"9350001.00",1500.00
"9350002.00",2175.00
"9350003.01",3345.00
"9350003.02",3665.00
"9350004.00",3955.00
"9350005.00",1895.00
"9350006.00",1135.00
"9350007.00",3470.00
"9350008.00",2000.00
"9350009.00",1770.00
"9350010.00",5570.00
"9350011.00",4160.00
"9350012.00",3050.00
"9350013.01",2205.00
"9350013.02",1770.00
"9350014.01",2040.00
"9350014.02",2065.00
"9350100.00",1625.00
"9350101.00",1730.00
"9350102.00",2310.00
"9350103.00",935.00
"9350104.00",1140.00
"9350110.00",2990.00
"9350111.01",2475.00
"9350111.02",3030.00
"9350120.00",1805.00
"9350121.01",2175.00
"9350121.02",1380.00
"9350121.03",1220.00
"9350121.04",1410.00
"9350122.00",1610.00
"9350123.01",1110.00
"9350123.02",1425.00
"9350124.00",2240.00
"9350125.01",2700.00
"9350125.02",1970.00
"9350126.00",3815.00
"9350127.00",1995.00
"9350128.00",1585.00
"9350129.01",2345.00
"9350129.02",2370.00
"9350130.01",1340.00
"9350130.02",3050.00
"9350131.00",2105.00
"9350132.01",1610.00
"9350132.03",2410.00
"9350132.04",1740.00
"9350133.00",3230.00
"9350150.02",2425.00
"9350150.03",
"9350150.04",890.00
"9350150.05",1725.00
"9350151.02",3960.00
"9350151.03",3900.00
"9350151.04",3400.00
"9350152.00",2320.00
"9350153.00",650.00
"9350154.01",3620.00
"9350154.02",2920.00
"9350155.01",830.00
"9350155.03",
"9350155.04",1820.00
"9350156.01",1210.00
"9350156.04",1995.00
"9350156.05",
"9350156.06",4045.00
"9350160.04",2105.00
"9350160.05",1140.00
"9350160.06",770.00
"9350160.07",2200.00
"9350160.08",230.00
"9350160.09",1440.00
"9350170.00",2795.00
"9350171.00",2810.00
"9350180.03",90.00
"9350180.04",2230.00
"9350180.05",
"9350180.06",2395.00
"9380000.00",44965.00
"9380001.02",610.00
"9380001.03",
"9380001.04",1450.00
"9380002.00",2900.00
"9380003.00",2335.00
"9380004.00",1240.00
"9380005.00",4370.00
"9380006.00",2685.00
"9380007.00",1805.00
"9380008.00",1835.00
"9380009.00",2400.00
"9380010.00",1495.00
"9380011.00",2420.00
"9380012.00",1815.00
"9380013.00",2390.00
"9380014.00",3035.00
"9380015.00",2795.00
"9380016.00",2865.00
"9380017.01",115.00
"9380017.02",2785.00
"9380019.01",100.00
"9380019.02",2990.00
"9380020.00",450.00
"9700000.00",35095.00
"9700001.00",
"9700002.00",2055.00
"9700003.00",2790.00
"9700004.00",1015.00
"9700005.00",2785.00
"9700006.00",895.00
"9700007.00",600.00
"9700008.00",1845.00
"9700009.00",
"9700010.00",520.00
"9700011.00",1455.00
"9700012.00",
"9700013.00",1040.00
"9700014.00",2020.00
"9700015.00",1905.00
"9700016.00",2520.00
"9700017.00",1870.00
"9700018.00",
"9700019.00",855.00
"9700020.00",1980.00
"9700021.00",1070.00
"9700022.00",965.00
"9700023.00",1590.00
"9700100.00",540.00
"9700101.00",1680.00
"9700102.00",1285.00
"9700103.01",
"9700103.02",1325.00
